func_71499_a,addCrashSectionThrowable,net/minecraft/crash/CrashReportCategory
func_85072_a,appendToStringBuilder,net/minecraft/crash/CrashReportCategory
func_85070_b,trimStackTraceEntriesFromBottom,net/minecraft/crash/CrashReportCategory
func_71575_a,getCrashReport,net/minecraft/util/ReportedException
getCause,getCause,net/minecraft/util/ReportedException
getMessage,getMessage,net/minecraft/util/ReportedException
func_71566_a,isAllowedCharacter,net/minecraft/util/ChatAllowedCharacters
func_71565_a,filterAllowedCharacters,net/minecraft/util/ChatAllowedCharacters
values,values,net/minecraft/util/Util$EnumOS
func_110647_a,getOSType,net/minecraft/util/Util
func_184878_a,getLastElement,net/minecraft/util/Util
func_181617_a,runTask,net/minecraft/util/Util
func_192059_a,deserialize,net/minecraft/advancements/Advancement$Builder
func_192057_a,writeTo,net/minecraft/advancements/Advancement$Builder
func_192058_a,resolveParent,net/minecraft/advancements/Advancement$Builder
func_192056_a,build,net/minecraft/advancements/Advancement$Builder
func_192060_b,readFrom,net/minecraft/advancements/Advancement$Builder
toString,toString,net/minecraft/advancements/Advancement$Builder
func_192075_a,copy,net/minecraft/advancements/Advancement
func_192071_a,addChild,net/minecraft/advancements/Advancement
func_192070_b,getParent,net/minecraft/advancements/Advancement
func_192068_c,getDisplay,net/minecraft/advancements/Advancement
func_192072_d,getRewards,net/minecraft/advancements/Advancement
func_192069_e,getChildren,net/minecraft/advancements/Advancement
func_192073_f,getCriteria,net/minecraft/advancements/Advancement
func_193124_g,getRequirementCount,net/minecraft/advancements/Advancement
func_192067_g,getId,net/minecraft/advancements/Advancement
func_192074_h,getRequirements,net/minecraft/advancements/Advancement
func_193123_j,getDisplayText,net/minecraft/advancements/Advancement
equals,equals,net/minecraft/advancements/Advancement
hashCode,hashCode,net/minecraft/advancements/Advancement
toString,toString,net/minecraft/advancements/Advancement
func_191930_a,advancementsCleared,net/minecraft/advancements/AdvancementList$Listener,net/minecraft/client/gui/advancements/GuiScreenAdvancements
func_191931_a,rootAdvancementAdded,net/minecraft/advancements/AdvancementList$Listener,net/minecraft/client/gui/advancements/GuiScreenAdvancements
func_191928_b,rootAdvancementRemoved,net/minecraft/advancements/AdvancementList$Listener,net/minecraft/client/gui/advancements/GuiScreenAdvancements
func_191932_c,nonRootAdvancementAdded,net/minecraft/advancements/AdvancementList$Listener,net/minecraft/client/gui/advancements/GuiScreenAdvancements
func_191929_d,nonRootAdvancementRemoved,net/minecraft/advancements/AdvancementList$Listener,net/minecraft/client/gui/advancements/GuiScreenAdvancements
func_192087_a,clear,net/minecraft/advancements/AdvancementList
func_192090_a,remove,net/minecraft/advancements/AdvancementList
func_192086_a,setListener,net/minecraft/advancements/AdvancementList
func_192083_a,loadAdvancements,net/minecraft/advancements/AdvancementList
func_192085_a,removeAll,net/minecraft/advancements/AdvancementList
func_192084_a,getAdvancement,net/minecraft/advancements/AdvancementList
func_192088_b,getRoots,net/minecraft/advancements/AdvancementList
func_192089_c,getAdvancements,net/minecraft/advancements/AdvancementList
deserialize,deserialize,net/minecraft/advancements/AdvancementProgress$Serializer
serialize,serialize,net/minecraft/advancements/AdvancementProgress$Serializer
serialize,serialize,net/minecraft/advancements/AdvancementProgress$Serializer
deserialize,deserialize,net/minecraft/advancements/AdvancementProgress$Serializer
func_192105_a,isDone,net/minecraft/advancements/AdvancementProgress
func_192104_a,serializeToNetwork,net/minecraft/advancements/AdvancementProgress
func_192109_a,grantCriterion,net/minecraft/advancements/AdvancementProgress
func_192099_a,update,net/minecraft/advancements/AdvancementProgress
compareTo,compareTo,net/minecraft/advancements/AdvancementProgress
func_192108_b,hasProgress,net/minecraft/advancements/AdvancementProgress
func_192100_b,fromNetwork,net/minecraft/advancements/AdvancementProgress
func_192101_b,revokeCriterion,net/minecraft/advancements/AdvancementProgress
access$000,access$000,net/minecraft/advancements/AdvancementProgress
func_192103_c,getPercent,net/minecraft/advancements/AdvancementProgress
func_192106_c,getCriterionProgress,net/minecraft/advancements/AdvancementProgress
func_193126_d,getProgressText,net/minecraft/advancements/AdvancementProgress
func_192107_d,getRemaningCriteria,net/minecraft/advancements/AdvancementProgress
func_192102_e,getCompletedCriteria,net/minecraft/advancements/AdvancementProgress
func_193128_g,getFirstProgressDate,net/minecraft/advancements/AdvancementProgress
func_194032_h,countCompletedRequirements,net/minecraft/advancements/AdvancementProgress
toString,toString,net/minecraft/advancements/AdvancementProgress
compareTo,compareTo,net/minecraft/advancements/AdvancementProgress
func_70003_b,canUseCommand,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/advancements/FunctionManager$1,net/minecraft/entity/player/EntityPlayerMP,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/entity/Entity,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/entity/EntityPlayerSP,net/minecraft/client/entity/EntityOtherPlayerMP,net/minecraft/server/MinecraftServer
func_174794_a,setCommandStat,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/entity/Entity,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/tileentity/TileEntitySign$2
func_145747_a,sendMessage,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/entity/player/EntityPlayerMP,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/entity/Entity,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/entity/EntityPlayerSP,net/minecraft/client/entity/EntityOtherPlayerMP,net/minecraft/server/MinecraftServer
func_180425_c,getPosition,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/entity/player/EntityPlayerMP,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartCommandBlock$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/entity/EntityPlayerSP,net/minecraft/client/entity/EntityOtherPlayerMP
func_174791_d,getPositionVector,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartCommandBlock$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2
func_130014_f_,getEntityWorld,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/advancements/FunctionManager$1,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartCommandBlock$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/MinecraftServer
func_174793_f,getCommandSenderEntity,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartCommandBlock$1,net/minecraft/tileentity/TileEntitySign$2
func_174792_t_,sendCommandFeedback,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/entity/Entity,net/minecraft/entity/player/EntityPlayer,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/MinecraftServer
func_184102_h,getServer,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/advancements/FunctionManager$1,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/entity/Entity,net/minecraft/entity/item/EntityMinecartCommandBlock$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/MinecraftServer
func_70005_c_,getName,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/advancements/FunctionManager$1,net/minecraft/network/rcon/RConConsoleSource,net/minecraft/inventory/InventoryLargeChest,net/minecraft/world/IWorldNameable,net/minecraft/inventory/InventoryBasic,net/minecraft/entity/Entity,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/item/EntityItem,net/minecraft/entity/player/InventoryPlayer,net/minecraft/entity/player/EntityPlayer,net/minecraft/inventory/InventoryCrafting,net/minecraft/inventory/InventoryMerchant,net/minecraft/inventory/InventoryCraftResult,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/tileentity/TileEntityBanner,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/tileentity/TileEntityChest,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/tileentity/TileEntityDropper,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/tileentity/TileEntityHopper,net/minecraft/tileentity/TileEntityShulkerBox,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/client/player/inventory/LocalBlockIntercommunication,net/minecraft/server/MinecraftServer
func_145748_c_,getDisplayName,net/minecraft/advancements/AdvancementRewards$1,net/minecraft/command/ICommandSender,net/minecraft/command/CommandSenderWrapper,net/minecraft/command/CommandResultStats$1,net/minecraft/inventory/InventoryLargeChest,net/minecraft/world/IWorldNameable,net/minecraft/inventory/InventoryBasic,net/minecraft/entity/Entity,net/minecraft/entity/NpcMerchant,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/InventoryPlayer,net/minecraft/entity/player/EntityPlayer,net/minecraft/inventory/InventoryCrafting,net/minecraft/inventory/InventoryMerchant,net/minecraft/inventory/InventoryCraftResult,net/minecraft/entity/IMerchant,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/tileentity/TileEntityBanner,net/minecraft/tileentity/TileEntity,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/tileentity/TileEntityLockable,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/tileentity/TileEntityStructure,net/minecraft/client/player/inventory/LocalBlockIntercommunication
deserialize,deserialize,net/minecraft/advancements/AdvancementRewards$Deserializer
deserialize,deserialize,net/minecraft/advancements/AdvancementRewards$Deserializer
func_192113_a,apply,net/minecraft/advancements/AdvancementRewards
toString,toString,net/minecraft/advancements/AdvancementRewards
func_192120_a,getAll,net/minecraft/advancements/CriteriaTriggers
func_192119_a,get,net/minecraft/advancements/CriteriaTriggers
func_192118_a,register,net/minecraft/advancements/CriteriaTriggers
func_192143_a,getCriterionInstance,net/minecraft/advancements/Criterion
func_192145_a,criterionFromJson,net/minecraft/advancements/Criterion
func_192140_a,serializeToNetwork,net/minecraft/advancements/Criterion
func_192141_a,serializeToNetwork,net/minecraft/advancements/Criterion
func_192144_b,criteriaFromJson,net/minecraft/advancements/Criterion
func_192146_b,criterionFromNetwork,net/minecraft/advancements/Criterion
func_192142_c,criteriaFromNetwork,net/minecraft/advancements/Criterion
func_192151_a,isObtained,net/minecraft/advancements/CriterionProgress
func_192150_a,write,net/minecraft/advancements/CriterionProgress
func_192149_a,read,net/minecraft/advancements/CriterionProgress
func_192152_a,fromDateTime,net/minecraft/advancements/CriterionProgress
func_192153_b,obtain,net/minecraft/advancements/CriterionProgress
func_192154_c,reset,net/minecraft/advancements/CriterionProgress
func_193140_d,getObtained,net/minecraft/advancements/CriterionProgress
func_192148_e,serialize,net/minecraft/advancements/CriterionProgress
toString,toString,net/minecraft/advancements/CriterionProgress
func_192158_a,getCriterionInstance,net/minecraft/advancements/ICriterionTrigger$Listener
func_192159_a,grantCriterion,net/minecraft/advancements/ICriterionTrigger$Listener
equals,equals,net/minecraft/advancements/ICriterionTrigger$Listener
hashCode,hashCode,net/minecraft/advancements/ICriterionTrigger$Listener
func_192163_a,getId,net/minecraft/advancements/ICriterionTrigger,net/minecraft/advancements/critereon/BredAnimalsTrigger,net/minecraft/advancements/critereon/BrewedPotionTrigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger,net/minecraft/advancements/critereon/ConstructBeaconTrigger,net/minecraft/advancements/critereon/ConsumeItemTrigger,net/minecraft/advancements/critereon/CuredZombieVillagerTrigger,net/minecraft/advancements/critereon/EffectsChangedTrigger,net/minecraft/advancements/critereon/EnchantedItemTrigger,net/minecraft/advancements/critereon/EnterBlockTrigger,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger,net/minecraft/advancements/critereon/ImpossibleTrigger,net/minecraft/advancements/critereon/InventoryChangeTrigger,net/minecraft/advancements/critereon/ItemDurabilityTrigger,net/minecraft/advancements/critereon/KilledTrigger,net/minecraft/advancements/critereon/LevitationTrigger,net/minecraft/advancements/critereon/PositionTrigger,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/advancements/critereon/RecipeUnlockedTrigger,net/minecraft/advancements/critereon/SummonedEntityTrigger,net/minecraft/advancements/critereon/TameAnimalTrigger,net/minecraft/advancements/critereon/TickTrigger,net/minecraft/advancements/critereon/VillagerTradeTrigger,net/minecraft/advancements/critereon/UsedEnderEyeTrigger,net/minecraft/advancements/critereon/UsedTotemTrigger
func_192166_a,deserializeInstance,net/minecraft/advancements/ICriterionTrigger,net/minecraft/advancements/critereon/BredAnimalsTrigger,net/minecraft/advancements/critereon/BrewedPotionTrigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger,net/minecraft/advancements/critereon/ConstructBeaconTrigger,net/minecraft/advancements/critereon/ConsumeItemTrigger,net/minecraft/advancements/critereon/CuredZombieVillagerTrigger,net/minecraft/advancements/critereon/EffectsChangedTrigger,net/minecraft/advancements/critereon/EnchantedItemTrigger,net/minecraft/advancements/critereon/EnterBlockTrigger,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger,net/minecraft/advancements/critereon/ImpossibleTrigger,net/minecraft/advancements/critereon/InventoryChangeTrigger,net/minecraft/advancements/critereon/ItemDurabilityTrigger,net/minecraft/advancements/critereon/KilledTrigger,net/minecraft/advancements/critereon/LevitationTrigger,net/minecraft/advancements/critereon/PositionTrigger,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/advancements/critereon/RecipeUnlockedTrigger,net/minecraft/advancements/critereon/SummonedEntityTrigger,net/minecraft/advancements/critereon/TameAnimalTrigger,net/minecraft/advancements/critereon/TickTrigger,net/minecraft/advancements/critereon/VillagerTradeTrigger,net/minecraft/advancements/critereon/UsedEnderEyeTrigger,net/minecraft/advancements/critereon/UsedTotemTrigger
func_192167_a,removeAllListeners,net/minecraft/advancements/ICriterionTrigger,net/minecraft/advancements/critereon/BredAnimalsTrigger,net/minecraft/advancements/critereon/BrewedPotionTrigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger,net/minecraft/advancements/critereon/ConstructBeaconTrigger,net/minecraft/advancements/critereon/ConsumeItemTrigger,net/minecraft/advancements/critereon/CuredZombieVillagerTrigger,net/minecraft/advancements/critereon/EffectsChangedTrigger,net/minecraft/advancements/critereon/EnchantedItemTrigger,net/minecraft/advancements/critereon/EnterBlockTrigger,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger,net/minecraft/advancements/critereon/ImpossibleTrigger,net/minecraft/advancements/critereon/InventoryChangeTrigger,net/minecraft/advancements/critereon/ItemDurabilityTrigger,net/minecraft/advancements/critereon/KilledTrigger,net/minecraft/advancements/critereon/LevitationTrigger,net/minecraft/advancements/critereon/PositionTrigger,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/advancements/critereon/RecipeUnlockedTrigger,net/minecraft/advancements/critereon/SummonedEntityTrigger,net/minecraft/advancements/critereon/TameAnimalTrigger,net/minecraft/advancements/critereon/TickTrigger,net/minecraft/advancements/critereon/VillagerTradeTrigger,net/minecraft/advancements/critereon/UsedEnderEyeTrigger,net/minecraft/advancements/critereon/UsedTotemTrigger
func_192165_a,addListener,net/minecraft/advancements/ICriterionTrigger,net/minecraft/advancements/critereon/BredAnimalsTrigger,net/minecraft/advancements/critereon/BrewedPotionTrigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger,net/minecraft/advancements/critereon/ConstructBeaconTrigger,net/minecraft/advancements/critereon/ConsumeItemTrigger,net/minecraft/advancements/critereon/CuredZombieVillagerTrigger,net/minecraft/advancements/critereon/EffectsChangedTrigger,net/minecraft/advancements/critereon/EnchantedItemTrigger,net/minecraft/advancements/critereon/EnterBlockTrigger,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger,net/minecraft/advancements/critereon/ImpossibleTrigger,net/minecraft/advancements/critereon/InventoryChangeTrigger,net/minecraft/advancements/critereon/ItemDurabilityTrigger,net/minecraft/advancements/critereon/KilledTrigger,net/minecraft/advancements/critereon/LevitationTrigger,net/minecraft/advancements/critereon/PositionTrigger,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/advancements/critereon/RecipeUnlockedTrigger,net/minecraft/advancements/critereon/SummonedEntityTrigger,net/minecraft/advancements/critereon/TameAnimalTrigger,net/minecraft/advancements/critereon/TickTrigger,net/minecraft/advancements/critereon/VillagerTradeTrigger,net/minecraft/advancements/critereon/UsedEnderEyeTrigger,net/minecraft/advancements/critereon/UsedTotemTrigger
func_192164_b,removeListener,net/minecraft/advancements/ICriterionTrigger,net/minecraft/advancements/critereon/BredAnimalsTrigger,net/minecraft/advancements/critereon/BrewedPotionTrigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger,net/minecraft/advancements/critereon/ConstructBeaconTrigger,net/minecraft/advancements/critereon/ConsumeItemTrigger,net/minecraft/advancements/critereon/CuredZombieVillagerTrigger,net/minecraft/advancements/critereon/EffectsChangedTrigger,net/minecraft/advancements/critereon/EnchantedItemTrigger,net/minecraft/advancements/critereon/EnterBlockTrigger,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger,net/minecraft/advancements/critereon/ImpossibleTrigger,net/minecraft/advancements/critereon/InventoryChangeTrigger,net/minecraft/advancements/critereon/ItemDurabilityTrigger,net/minecraft/advancements/critereon/KilledTrigger,net/minecraft/advancements/critereon/LevitationTrigger,net/minecraft/advancements/critereon/PositionTrigger,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/advancements/critereon/RecipeUnlockedTrigger,net/minecraft/advancements/critereon/SummonedEntityTrigger,net/minecraft/advancements/critereon/TameAnimalTrigger,net/minecraft/advancements/critereon/TickTrigger,net/minecraft/advancements/critereon/VillagerTradeTrigger,net/minecraft/advancements/critereon/UsedEnderEyeTrigger,net/minecraft/advancements/critereon/UsedTotemTrigger
func_192244_a,getId,net/minecraft/advancements/ICriterionInstance,net/minecraft/advancements/critereon/AbstractCriterionInstance
func_192297_a,getTitle,net/minecraft/advancements/DisplayInfo
func_192292_a,setPosition,net/minecraft/advancements/DisplayInfo
func_193221_a,deserializeIcon,net/minecraft/advancements/DisplayInfo
func_192294_a,deserialize,net/minecraft/advancements/DisplayInfo
func_192290_a,write,net/minecraft/advancements/DisplayInfo
func_193222_b,getDescription,net/minecraft/advancements/DisplayInfo
func_192295_b,read,net/minecraft/advancements/DisplayInfo
func_192298_b,getIcon,net/minecraft/advancements/DisplayInfo
func_192293_c,getBackground,net/minecraft/advancements/DisplayInfo
func_192291_d,getFrame,net/minecraft/advancements/DisplayInfo
func_192299_e,getX,net/minecraft/advancements/DisplayInfo
func_192296_f,getY,net/minecraft/advancements/DisplayInfo
func_193223_h,shouldShowToast,net/minecraft/advancements/DisplayInfo
func_193220_i,shouldAnnounceToChat,net/minecraft/advancements/DisplayInfo
func_193224_j,isHidden,net/minecraft/advancements/DisplayInfo
func_192307_a,getName,net/minecraft/advancements/FrameType
func_192308_a,byName,net/minecraft/advancements/FrameType
func_192309_b,getIcon,net/minecraft/advancements/FrameType
func_193229_c,getFormat,net/minecraft/advancements/FrameType
values,values,net/minecraft/advancements/FrameType
func_192320_a,firstWalk,net/minecraft/advancements/AdvancementTreeNode
func_192318_a,thirdWalk,net/minecraft/advancements/AdvancementTreeNode
func_192319_a,secondWalk,net/minecraft/advancements/AdvancementTreeNode
func_192323_a,layout,net/minecraft/advancements/AdvancementTreeNode
func_192322_a,buildSubTree,net/minecraft/advancements/AdvancementTreeNode
func_192324_a,apportion,net/minecraft/advancements/AdvancementTreeNode
func_192316_a,moveSubtree,net/minecraft/advancements/AdvancementTreeNode
func_192326_a,getAncestor,net/minecraft/advancements/AdvancementTreeNode
func_192325_b,executeShifts,net/minecraft/advancements/AdvancementTreeNode
func_192321_c,getFirstChild,net/minecraft/advancements/AdvancementTreeNode
func_192317_d,getLastChild,net/minecraft/advancements/AdvancementTreeNode
func_192327_e,updatePosition,net/minecraft/advancements/AdvancementTreeNode
toString,toString,net/minecraft/advancements/critereon/AbstractCriterionInstance
func_192341_a,isEmpty,net/minecraft/advancements/critereon/BredAnimalsTrigger$Listeners
func_192342_a,trigger,net/minecraft/advancements/critereon/BredAnimalsTrigger$Listeners
func_192343_a,add,net/minecraft/advancements/critereon/BredAnimalsTrigger$Listeners
func_192340_b,remove,net/minecraft/advancements/critereon/BredAnimalsTrigger$Listeners
func_192246_a,test,net/minecraft/advancements/critereon/BredAnimalsTrigger$Instance
func_192168_a,trigger,net/minecraft/advancements/critereon/BredAnimalsTrigger
access$000,access$000,net/minecraft/advancements/critereon/BredAnimalsTrigger
func_192166_a,deserializeInstance,net/minecraft/advancements/critereon/BredAnimalsTrigger
func_192347_a,isEmpty,net/minecraft/advancements/critereon/BrewedPotionTrigger$Listeners
func_192348_a,trigger,net/minecraft/advancements/critereon/BrewedPotionTrigger$Listeners
func_192349_a,addListener,net/minecraft/advancements/critereon/BrewedPotionTrigger$Listeners
func_192346_b,removeListener,net/minecraft/advancements/critereon/BrewedPotionTrigger$Listeners
func_192250_a,test,net/minecraft/advancements/critereon/BrewedPotionTrigger$Instance
func_192173_a,trigger,net/minecraft/advancements/critereon/BrewedPotionTrigger
access$000,access$000,net/minecraft/advancements/critereon/BrewedPotionTrigger
func_192166_a,deserializeInstance,net/minecraft/advancements/critereon/BrewedPotionTrigger
func_193232_a,isEmpty,net/minecraft/advancements/critereon/ChangeDimensionTrigger$Listeners
func_193234_a,trigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger$Listeners
func_193233_a,add,net/minecraft/advancements/critereon/ChangeDimensionTrigger$Listeners
func_193231_b,remove,net/minecraft/advancements/critereon/ChangeDimensionTrigger$Listeners
func_193190_a,test,net/minecraft/advancements/critereon/ChangeDimensionTrigger$Instance
func_193143_a,trigger,net/minecraft/advancements/critereon/ChangeDimensionTrigger
access$000,access$000,net/minecraft/advancements/critereon/ChangeDimensionTrigger
func_192166_a,deserializeInstance,net/minecraft/advancements/critereon/ChangeDimensionTrigger
func_192354_a,isEmpty,net/minecraft/advancements/critereon/ConstructBeaconTrigger$Listeners
